Date,Maker,Model,Quantity
1813-07-24,Henry Lever,model_3,463
1813-07-25,Henry Lever,model_3,466
1813-07-26,Henry Lever,model_3,457
1813-07-27,Henry Lever,model_3,468
1813-07-28,Henry Lever,model_3,426
1813-07-29,Henry Lever,model_3,420
1813-07-30,Henry Lever,model_3,404
1813-07-31,Henry Lever,model_3,402
1813-08-01,Henry Lever,model_3,428
1813-08-02,Henry Lever,model_3,417
1813-08-03,Henry Lever,model_3,422
1813-08-04,Henry Lever,model_3,397
1813-08-05,Henry Lever,model_3,372
1813-08-06,Henry Lever,model_3,361
1813-08-07,Henry Lever,model_3,333
1813-08-08,Henry Lever,model_3,313
1813-08-09,Henry Lever,model_3,309
1813-08-10,Henry Lever,model_3,314
1813-08-11,Henry Lever,model_3,306
1813-08-12,Henry Lever,model_3,325
1813-08-13,Henry Lever,model_3,262
1813-08-14,Henry Lever,model_3,267
1813-08-15,Henry Lever,model_3,271
1813-08-16,Henry Lever,model_3,251
1813-08-17,Henry Lever,model_3,242
1813-08-18,Henry Lever,model_3,241
1813-08-19,Henry Lever,model_3,250
1813-08-20,Henry Lever,model_3,242
1813-08-21,Henry Lever,model_3,215
1813-08-22,Henry Lever,model_3,225
1813-08-23,Henry Lever,model_3,203
1813-08-24,Henry Lever,model_3,197
1813-08-25,Henry Lever,model_3,212
1813-08-26,Henry Lever,model_3,226
1813-08-27,Henry Lever,model_3,255
1813-08-28,Henry Lever,model_3,260
1813-08-29,Henry Lever,model_3,294
1813-08-30,Henry Lever,model_3,305
1813-08-31,Henry Lever,model_3,304
1813-09-01,Henry Lever,model_3,291
1813-09-02,Henry Lever,model_3,281
1813-09-03,Henry Lever,model_3,271
1813-09-04,Henry Lever,model_3,285
1813-09-05,Henry Lever,model_3,297
1813-09-06,Henry Lever,model_3,302
1813-09-07,Henry Lever,model_3,291
1813-09-08,Henry Lever,model_3,321
1813-09-09,Henry Lever,model_3,311
1813-09-10,Henry Lever,model_3,327
1813-09-11,Henry Lever,model_3,322
1813-09-12,Henry Lever,model_3,327
1813-09-13,Henry Lever,model_3,340
1813-09-14,Henry Lever,model_3,341
1813-09-15,Henry Lever,model_3,339
1813-09-16,Henry Lever,model_3,341
1813-09-17,Henry Lever,model_3,323
1813-09-18,Henry Lever,model_3,347
1813-09-19,Henry Lever,model_3,346
1813-09-20,Henry Lever,model_3,348
1813-09-21,Henry Lever,model_3,362
1813-09-22,Henry Lever,model_3,358
1813-09-23,Henry Lever,model_3,340
1813-09-24,Henry Lever,model_3,349
1813-09-25,Henry Lever,model_3,345
1813-09-26,Henry Lever,model_3,348
1813-09-27,Henry Lever,model_3,347
1813-09-28,Henry Lever,model_3,348
1813-09-29,Henry Lever,model_3,331
1813-09-30,Henry Lever,model_3,333
1813-10-01,Henry Lever,model_3,337
1813-10-02,Henry Lever,model_3,337
1813-10-03,Henry Lever,model_3,309
1813-10-04,Henry Lever,model_3,309
1813-10-05,Henry Lever,model_3,321
1813-10-06,Henry Lever,model_3,321
1813-10-07,Henry Lever,model_3,342
1813-10-08,Henry Lever,model_3,361
1813-10-09,Henry Lever,model_3,355
1813-10-10,Henry Lever,model_3,341
1813-10-11,Henry Lever,model_3,329
1813-10-12,Henry Lever,model_3,312
1813-10-13,Henry Lever,model_3,326
1813-10-14,Henry Lever,model_3,298
1813-10-15,Henry Lever,model_3,261
1813-10-16,Henry Lever,model_3,278
1813-10-17,Henry Lever,model_3,270
1813-10-18,Henry Lever,model_3,255
1813-10-19,Henry Lever,model_3,279
1813-10-20,Henry Lever,model_3,301
1813-10-21,Henry Lever,model_3,282
1813-10-22,Henry Lever,model_3,286
1813-10-23,Henry Lever,model_3,278
1813-10-24,Henry Lever,model_3,277
1813-10-25,Henry Lever,model_3,258
1813-10-26,Henry Lever,model_3,266
1813-10-27,Henry Lever,model_3,306
1813-10-28,Henry Lever,model_3,316
1813-10-29,Henry Lever,model_3,326
1813-10-30,Henry Lever,model_3,313
1813-10-31,Henry Lever,model_3,310
1813-11-01,Henry Lever,model_3,317
1813-11-02,Henry Lever,model_3,294
1813-11-03,Henry Lever,model_3,286
1813-11-04,Henry Lever,model_3,272
1813-11-05,Henry Lever,model_3,261
1813-11-06,Henry Lever,model_3,266
1813-11-07,Henry Lever,model_3,309
1813-11-08,Henry Lever,model_3,325
1813-11-09,Henry Lever,model_3,337
1813-11-10,Henry Lever,model_3,310
1813-11-11,Henry Lever,model_3,313
1813-11-12,Henry Lever,model_3,322
1813-11-13,Henry Lever,model_3,337
1813-11-14,Henry Lever,model_3,318
1813-11-15,Henry Lever,model_3,301
1813-11-16,Henry Lever,model_3,316
1813-11-17,Henry Lever,model_3,295
1813-11-18,Henry Lever,model_3,285
1813-11-19,Henry Lever,model_3,297
1813-11-20,Henry Lever,model_3,286
1813-11-21,Henry Lever,model_3,296
1813-11-22,Henry Lever,model_3,320
1813-11-23,Henry Lever,model_3,305
1813-11-24,Henry Lever,model_3,284
1813-11-25,Henry Lever,model_3,283
1813-11-26,Henry Lever,model_3,254
1813-11-27,Henry Lever,model_3,263
1813-11-28,Henry Lever,model_3,260
1813-11-29,Henry Lever,model_3,278
1813-11-30,Henry Lever,model_3,315
1813-12-01,Henry Lever,model_3,312
1813-12-02,Henry Lever,model_3,323
1813-12-03,Henry Lever,model_3,326
1813-12-04,Henry Lever,model_3,335
1813-12-05,Henry Lever,model_3,351
1813-12-06,Henry Lever,model_3,352
1813-12-07,Henry Lever,model_3,336
1813-12-08,Henry Lever,model_3,346
1813-12-09,Henry Lever,model_3,336
1813-12-10,Henry Lever,model_3,352
1813-12-11,Henry Lever,model_3,339
1813-12-12,Henry Lever,model_3,325
1813-12-13,Henry Lever,model_3,318
1813-12-14,Henry Lever,model_3,318
1813-12-15,Henry Lever,model_3,308
1813-12-16,Henry Lever,model_3,279
1813-12-17,Henry Lever,model_3,309
1813-12-18,Henry Lever,model_3,307
1813-12-19,Henry Lever,model_3,316
1813-12-20,Henry Lever,model_3,317
1813-12-21,Henry Lever,model_3,344
1813-12-22,Henry Lever,model_3,356
1813-12-23,Henry Lever,model_3,355
1813-12-24,Henry Lever,model_3,356
1813-12-25,Henry Lever,model_3,348
1813-12-26,Henry Lever,model_3,355
1813-12-27,Henry Lever,model_3,334
1813-12-28,Henry Lever,model_3,349
1813-12-29,Henry Lever,model_3,319
1813-12-30,Henry Lever,model_3,322
1813-12-31,Henry Lever,model_3,336
1814-01-01,Henry Lever,model_3,341
1814-01-02,Henry Lever,model_3,346
1814-01-03,Henry Lever,model_3,339
1814-01-04,Henry Lever,model_3,354
1814-01-05,Henry Lever,model_3,363
1814-01-06,Henry Lever,model_3,348
1814-01-07,Henry Lever,model_3,350
1814-01-08,Henry Lever,model_3,340
1814-01-09,Henry Lever,model_3,331
1814-01-10,Henry Lever,model_3,329
1814-01-11,Henry Lever,model_3,323
1814-01-12,Henry Lever,model_3,348
1814-01-13,Henry Lever,model_3,332
1814-01-14,Henry Lever,model_3,323
1814-01-15,Henry Lever,model_3,336
1814-01-16,Henry Lever,model_3,372
1814-01-17,Henry Lever,model_3,347
1814-01-18,Henry Lever,model_3,321
1814-01-19,Henry Lever,model_3,325
1814-01-20,Henry Lever,model_3,318
1814-01-21,Henry Lever,model_3,349
1814-01-22,Henry Lever,model_3,354
1814-01-23,Henry Lever,model_3,368
1814-01-24,Henry Lever,model_3,362
1814-01-25,Henry Lever,model_3,395
1814-01-26,Henry Lever,model_3,393
1814-01-27,Henry Lever,model_3,384
1814-01-28,Henry Lever,model_3,376
1814-01-29,Henry Lever,model_3,394
1814-01-30,Henry Lever,model_3,393
1814-01-31,Henry Lever,model_3,361
1814-02-01,Henry Lever,model_3,366
1814-02-02,Henry Lever,model_3,361
1814-02-03,Henry Lever,model_3,383
1814-02-04,Henry Lever,model_3,368
1814-02-05,Henry Lever,model_3,380
1814-02-06,Henry Lever,model_3,368
1814-02-07,Henry Lever,model_3,358
1814-02-08,Henry Lever,model_3,352
1814-02-09,Henry Lever,model_3,357
1814-02-10,Henry Lever,model_3,365
1814-02-11,Henry Lever,model_3,392
1814-02-12,Henry Lever,model_3,395
1814-02-13,Henry Lever,model_3,414
1814-02-14,Henry Lever,model_3,425
1814-02-15,Henry Lever,model_3,426
1814-02-16,Henry Lever,model_3,430
1814-02-17,Henry Lever,model_3,430
1814-02-18,Henry Lever,model_3,428
1814-02-19,Henry Lever,model_3,449
1814-02-20,Henry Lever,model_3,434
1814-02-21,Henry Lever,model_3,413
1814-02-22,Henry Lever,model_3,415
1814-02-23,Henry Lever,model_3,394
1814-02-24,Henry Lever,model_3,399
1814-02-25,Henry Lever,model_3,379
1814-02-26,Henry Lever,model_3,381
1814-02-27,Henry Lever,model_3,368
1814-02-28,Henry Lever,model_3,360
1814-03-01,Henry Lever,model_3,367
1814-03-02,Henry Lever,model_3,403
1814-03-03,Henry Lever,model_3,414
1814-03-04,Henry Lever,model_3,458
1814-03-05,Henry Lever,model_3,466
1814-03-06,Henry Lever,model_3,453
1814-03-07,Henry Lever,model_3,445
1814-03-08,Henry Lever,model_3,448
1814-03-09,Henry Lever,model_3,432
1814-03-10,Henry Lever,model_3,424
1814-03-11,Henry Lever,model_3,429
1814-03-12,Henry Lever,model_3,440
1814-03-13,Henry Lever,model_3,430
1814-03-14,Henry Lever,model_3,448
1814-03-15,Henry Lever,model_3,438
1814-03-16,Henry Lever,model_3,426
1814-03-17,Henry Lever,model_3,409
1814-03-18,Henry Lever,model_3,403
1814-03-19,Henry Lever,model_3,411
1814-03-20,Henry Lever,model_3,414
1814-03-21,Henry Lever,model_3,387
1814-03-22,Henry Lever,model_3,364
1814-03-23,Henry Lever,model_3,350
1814-03-24,Henry Lever,model_3,349
1814-03-25,Henry Lever,model_3,353
1814-03-26,Henry Lever,model_3,381
1814-03-27,Henry Lever,model_3,398
1814-03-28,Henry Lever,model_3,404
1814-03-29,Henry Lever,model_3,403
1814-03-30,Henry Lever,model_3,405
1814-03-31,Henry Lever,model_3,422
1814-04-01,Henry Lever,model_3,412
1814-04-02,Henry Lever,model_3,411
1814-04-03,Henry Lever,model_3,417
1814-04-04,Henry Lever,model_3,411
1814-04-05,Henry Lever,model_3,423
1814-04-06,Henry Lever,model_3,405
1814-04-07,Henry Lever,model_3,389
1814-04-08,Henry Lever,model_3,410
1814-04-09,Henry Lever,model_3,407
1814-04-10,Henry Lever,model_3,404
1814-04-11,Henry Lever,model_3,421
1814-04-12,Henry Lever,model_3,437
1814-04-13,Henry Lever,model_3,426
1814-04-14,Henry Lever,model_3,421
1814-04-15,Henry Lever,model_3,412
1814-04-16,Henry Lever,model_3,393
1814-04-17,Henry Lever,model_3,381
1814-04-18,Henry Lever,model_3,391
1814-04-19,Henry Lever,model_3,390
1814-04-20,Henry Lever,model_3,376
1814-04-21,Henry Lever,model_3,362
1814-04-22,Henry Lever,model_3,368
1814-04-23,Henry Lever,model_3,382
1814-04-24,Henry Lever,model_3,399
1814-04-25,Henry Lever,model_3,424
1814-04-26,Henry Lever,model_3,425
1814-04-27,Henry Lever,model_3,422
1814-04-28,Henry Lever,model_3,400
1814-04-29,Henry Lever,model_3,378
1814-04-30,Henry Lever,model_3,369
1814-05-01,Henry Lever,model_3,372
1814-05-02,Henry Lever,model_3,373
1814-05-03,Henry Lever,model_3,367
1814-05-04,Henry Lever,model_3,370
1814-05-05,Henry Lever,model_3,328
1814-05-06,Henry Lever,model_3,363
1814-05-07,Henry Lever,model_3,360
1814-05-08,Henry Lever,model_3,345
1814-05-09,Henry Lever,model_3,330
1814-05-10,Henry Lever,model_3,323
1814-05-11,Henry Lever,model_3,310
1814-05-12,Henry Lever,model_3,304
1814-05-13,Henry Lever,model_3,286
1814-05-14,Henry Lever,model_3,271
1814-05-15,Henry Lever,model_3,264
1814-05-16,Henry Lever,model_3,270
1814-05-17,Henry Lever,model_3,266
1814-05-18,Henry Lever,model_3,273
1814-05-19,Henry Lever,model_3,258
1814-05-20,Henry Lever,model_3,261
1814-05-21,Henry Lever,model_3,243
1814-05-22,Henry Lever,model_3,272
1814-05-23,Henry Lever,model_3,251
1814-05-24,Henry Lever,model_3,261
1814-05-25,Henry Lever,model_3,279
1814-05-26,Henry Lever,model_3,267
1814-05-27,Henry Lever,model_3,254
1814-05-28,Henry Lever,model_3,261
1814-05-29,Henry Lever,model_3,232
1814-05-30,Henry Lever,model_3,245
1814-05-31,Henry Lever,model_3,229
1814-06-01,Henry Lever,model_3,236
1814-06-02,Henry Lever,model_3,247
1814-06-03,Henry Lever,model_3,254
1814-06-04,Henry Lever,model_3,226
1814-06-05,Henry Lever,model_3,214
1814-06-06,Henry Lever,model_3,192
1814-06-07,Henry Lever,model_3,183
1814-06-08,Henry Lever,model_3,166
1814-06-09,Henry Lever,model_3,145
1814-06-10,Henry Lever,model_3,155
1814-06-11,Henry Lever,model_3,169
1814-06-12,Henry Lever,model_3,177
1814-06-13,Henry Lever,model_3,187
1814-06-14,Henry Lever,model_3,218
1814-06-15,Henry Lever,model_3,208
1814-06-16,Henry Lever,model_3,218
1814-06-17,Henry Lever,model_3,222
1814-06-18,Henry Lever,model_3,198
1814-06-19,Henry Lever,model_3,162
1814-06-20,Henry Lever,model_3,169
1814-06-21,Henry Lever,model_3,167
1814-06-22,Henry Lever,model_3,153
1814-06-23,Henry Lever,model_3,172
1814-06-24,Henry Lever,model_3,178
1814-06-25,Henry Lever,model_3,174
1814-06-26,Henry Lever,model_3,159
1814-06-27,Henry Lever,model_3,170
1814-06-28,Henry Lever,model_3,124
1814-06-29,Henry Lever,model_3,113
1814-06-30,Henry Lever,model_3,114
1814-07-01,Henry Lever,model_3,120
1814-07-02,Henry Lever,model_3,118
1814-07-03,Henry Lever,model_3,133
1814-07-04,Henry Lever,model_3,129
1814-07-05,Henry Lever,model_3,147
1814-07-06,Henry Lever,model_3,141
1814-07-07,Henry Lever,model_3,117
1814-07-08,Henry Lever,model_3,87
1814-07-09,Henry Lever,model_3,79
1814-07-10,Henry Lever,model_3,65
1814-07-11,Henry Lever,model_3,73
1814-07-12,Henry Lever,model_3,92
1814-07-13,Henry Lever,model_3,82
1814-07-14,Henry Lever,model_3,73
1814-07-15,Henry Lever,model_3,76
1814-07-16,Henry Lever,model_3,63
1814-07-17,Henry Lever,model_3,69
1814-07-18,Henry Lever,model_3,70
1814-07-19,Henry Lever,model_3,35
1814-07-20,Henry Lever,model_3,42
1814-07-21,Henry Lever,model_3,38
1814-07-22,Henry Lever,model_3,41
1814-07-23,Henry Lever,model_3,13
1814-07-24,Henry Lever,model_3,4
1814-07-25,Henry Lever,model_3,2
1814-07-26,Henry Lever,model_3,11
1814-07-27,Henry Lever,model_3,4
1814-07-28,Henry Lever,model_3,1
1814-07-29,Henry Lever,model_3,12
1814-07-30,Henry Lever,model_3,4
1814-07-31,Henry Lever,model_3,28
1814-08-01,Henry Lever,model_3,40
1814-08-02,Henry Lever,model_3,44
1814-08-03,Henry Lever,model_3,50
1814-08-04,Henry Lever,model_3,64
1814-08-05,Henry Lever,model_3,55
1814-08-06,Henry Lever,model_3,76
1814-08-07,Henry Lever,model_3,72
1814-08-08,Henry Lever,model_3,72
1814-08-09,Henry Lever,model_3,88
1814-08-10,Henry Lever,model_3,85
1814-08-11,Henry Lever,model_3,71
1814-08-12,Henry Lever,model_3,69
1814-08-13,Henry Lever,model_3,78
1814-08-14,Henry Lever,model_3,74
1814-08-15,Henry Lever,model_3,71
1814-08-16,Henry Lever,model_3,76
1814-08-17,Henry Lever,model_3,69
1814-08-18,Henry Lever,model_3,50
1814-08-19,Henry Lever,model_3,38
1814-08-20,Henry Lever,model_3,1
1814-08-21,Henry Lever,model_3,3
1814-08-22,Henry Lever,model_3,4
1814-08-23,Henry Lever,model_3,7
1814-08-24,Henry Lever,model_3,5
1814-08-25,Henry Lever,model_3,14
1814-08-26,Henry Lever,model_3,2
1814-08-27,Henry Lever,model_3,5
1814-08-28,Henry Lever,model_3,21
1814-08-29,Henry Lever,model_3,11
1814-08-30,Henry Lever,model_3,3
1814-08-31,Henry Lever,model_3,3
1814-09-01,Henry Lever,model_3,6
1814-09-02,Henry Lever,model_3,21
1814-09-03,Henry Lever,model_3,31
1814-09-04,Henry Lever,model_3,20
1814-09-05,Henry Lever,model_3,27
1814-09-06,Henry Lever,model_3,26
1814-09-07,Henry Lever,model_3,44
1814-09-08,Henry Lever,model_3,23
1814-09-09,Henry Lever,model_3,44
1814-09-10,Henry Lever,model_3,71
1814-09-11,Henry Lever,model_3,90
1814-09-12,Henry Lever,model_3,102
1814-09-13,Henry Lever,model_3,112
1814-09-14,Henry Lever,model_3,102
1814-09-15,Henry Lever,model_3,103
1814-09-16,Henry Lever,model_3,107
1814-09-17,Henry Lever,model_3,127
1814-09-18,Henry Lever,model_3,137
1814-09-19,Henry Lever,model_3,141
1814-09-20,Henry Lever,model_3,149
1814-09-21,Henry Lever,model_3,165
1814-09-22,Henry Lever,model_3,179
1814-09-23,Henry Lever,model_3,166
1814-09-24,Henry Lever,model_3,152
1814-09-25,Henry Lever,model_3,138
1814-09-26,Henry Lever,model_3,121
1814-09-27,Henry Lever,model_3,104
1814-09-28,Henry Lever,model_3,83
1814-09-29,Henry Lever,model_3,85
1814-09-30,Henry Lever,model_3,89
1814-10-01,Henry Lever,model_3,84
1814-10-02,Henry Lever,model_3,103
1814-10-03,Henry Lever,model_3,95
1814-10-04,Henry Lever,model_3,109
1814-10-05,Henry Lever,model_3,107
1814-10-06,Henry Lever,model_3,114
1814-10-07,Henry Lever,model_3,105
1814-10-08,Henry Lever,model_3,106
1814-10-09,Henry Lever,model_3,134
1814-10-10,Henry Lever,model_3,162
1814-10-11,Henry Lever,model_3,185
1814-10-12,Henry Lever,model_3,178
1814-10-13,Henry Lever,model_3,186
1814-10-14,Henry Lever,model_3,181
1814-10-15,Henry Lever,model_3,178
1814-10-16,Henry Lever,model_3,181
1814-10-17,Henry Lever,model_3,183
1814-10-18,Henry Lever,model_3,192
1814-10-19,Henry Lever,model_3,194
1814-10-20,Henry Lever,model_3,206
1814-10-21,Henry Lever,model_3,203
1814-10-22,Henry Lever,model_3,211
1814-10-23,Henry Lever,model_3,227
1814-10-24,Henry Lever,model_3,227
1814-10-25,Henry Lever,model_3,225
1814-10-26,Henry Lever,model_3,221
1814-10-27,Henry Lever,model_3,226
1814-10-28,Henry Lever,model_3,224
1814-10-29,Henry Lever,model_3,216
1814-10-30,Henry Lever,model_3,204
1814-10-31,Henry Lever,model_3,175
1814-11-01,Henry Lever,model_3,181
1814-11-02,Henry Lever,model_3,177
1814-11-03,Henry Lever,model_3,168
1814-11-04,Henry Lever,model_3,172
1814-11-05,Henry Lever,model_3,152
1814-11-06,Henry Lever,model_3,160
1814-11-07,Henry Lever,model_3,154
1814-11-08,Henry Lever,model_3,148
1814-11-09,Henry Lever,model_3,124
1814-11-10,Henry Lever,model_3,118
1814-11-11,Henry Lever,model_3,114
1814-11-12,Henry Lever,model_3,96
1814-11-13,Henry Lever,model_3,77
1814-11-14,Henry Lever,model_3,61
1814-11-15,Henry Lever,model_3,61
1814-11-16,Henry Lever,model_3,32
1814-11-17,Henry Lever,model_3,26
1814-11-18,Henry Lever,model_3,25
1814-11-19,Henry Lever,model_3,23
1814-11-20,Henry Lever,model_3,39
1814-11-21,Henry Lever,model_3,20
1814-11-22,Henry Lever,model_3,24
1814-11-23,Henry Lever,model_3,44
1814-11-24,Henry Lever,model_3,44
1814-11-25,Henry Lever,model_3,48
1814-11-26,Henry Lever,model_3,63
1814-11-27,Henry Lever,model_3,38
1814-11-28,Henry Lever,model_3,9
1814-11-29,Henry Lever,model_3,16
1814-11-30,Henry Lever,model_3,19
1814-12-01,Henry Lever,model_3,27
1814-12-02,Henry Lever,model_3,17
1814-12-03,Henry Lever,model_3,23
1814-12-04,Henry Lever,model_3,31
1814-12-05,Henry Lever,model_3,48
1814-12-06,Henry Lever,model_3,40
1814-12-07,Henry Lever,model_3,40
1814-12-08,Henry Lever,model_3,36
1814-12-09,Henry Lever,model_3,37
1814-12-10,Henry Lever,model_3,60
1814-12-11,Henry Lever,model_3,72
1814-12-12,Henry Lever,model_3,78
1814-12-13,Henry Lever,model_3,73
1814-12-14,Henry Lever,model_3,53
1814-12-15,Henry Lever,model_3,55
1814-12-16,Henry Lever,model_3,52
1814-12-17,Henry Lever,model_3,48
1814-12-18,Henry Lever,model_3,65
1814-12-19,Henry Lever,model_3,75
1814-12-20,Henry Lever,model_3,50
1814-12-21,Henry Lever,model_3,42
1814-12-22,Henry Lever,model_3,42
1814-12-23,Henry Lever,model_3,21
1814-12-24,Henry Lever,model_3,24
1814-12-25,Henry Lever,model_3,36
1814-12-26,Henry Lever,model_3,27
1814-12-27,Henry Lever,model_3,7
1814-12-28,Henry Lever,model_3,4
1814-12-29,Henry Lever,model_3,11
1814-12-30,Henry Lever,model_3,19
1814-12-31,Henry Lever,model_3,7
1815-01-01,Henry Lever,model_3,17
1815-01-02,Henry Lever,model_3,19
1815-01-03,Henry Lever,model_3,21
1815-01-04,Henry Lever,model_3,31
1815-01-05,Henry Lever,model_3,30
1815-01-06,Henry Lever,model_3,33
1815-01-07,Henry Lever,model_3,53
1815-01-08,Henry Lever,model_3,75
1815-01-09,Henry Lever,model_3,75
1815-01-10,Henry Lever,model_3,86
1815-01-11,Henry Lever,model_3,73
1815-01-12,Henry Lever,model_3,91
1815-01-13,Henry Lever,model_3,66
1815-01-14,Henry Lever,model_3,62
1815-01-15,Henry Lever,model_3,36
1815-01-16,Henry Lever,model_3,32
1815-01-17,Henry Lever,model_3,35
1815-01-18,Henry Lever,model_3,38
1815-01-19,Henry Lever,model_3,32
1815-01-20,Henry Lever,model_3,52
1815-01-21,Henry Lever,model_3,48
1815-01-22,Henry Lever,model_3,31
1815-01-23,Henry Lever,model_3,71
1815-01-24,Henry Lever,model_3,88
1815-01-25,Henry Lever,model_3,82
1815-01-26,Henry Lever,model_3,69
1815-01-27,Henry Lever,model_3,59
1815-01-28,Henry Lever,model_3,46
1815-01-29,Henry Lever,model_3,45
1815-01-30,Henry Lever,model_3,56
1815-01-31,Henry Lever,model_3,75
1815-02-01,Henry Lever,model_3,81
1815-02-02,Henry Lever,model_3,90
1815-02-03,Henry Lever,model_3,78
1815-02-04,Henry Lever,model_3,64
1815-02-05,Henry Lever,model_3,70
1815-02-06,Henry Lever,model_3,88
1815-02-07,Henry Lever,model_3,64
1815-02-08,Henry Lever,model_3,64
1815-02-09,Henry Lever,model_3,68
1815-02-10,Henry Lever,model_3,80
1815-02-11,Henry Lever,model_3,69
1815-02-12,Henry Lever,model_3,84
1815-02-13,Henry Lever,model_3,43
1815-02-14,Henry Lever,model_3,38
1815-02-15,Henry Lever,model_3,35
1815-02-16,Henry Lever,model_3,56
1815-02-17,Henry Lever,model_3,71
1815-02-18,Henry Lever,model_3,83
1815-02-19,Henry Lever,model_3,72
1815-02-20,Henry Lever,model_3,58
1815-02-21,Henry Lever,model_3,55
1815-02-22,Henry Lever,model_3,30
1815-02-23,Henry Lever,model_3,5
1815-02-24,Henry Lever,model_3,21
1815-02-25,Henry Lever,model_3,27
1815-02-26,Henry Lever,model_3,11
1815-02-27,Henry Lever,model_3,8
1815-02-28,Henry Lever,model_3,51
1815-03-01,Henry Lever,model_3,40
1815-03-02,Henry Lever,model_3,46
1815-03-03,Henry Lever,model_3,43
1815-03-04,Henry Lever,model_3,49
1815-03-05,Henry Lever,model_3,30
1815-03-06,Henry Lever,model_3,36
1815-03-07,Henry Lever,model_3,45
1815-03-08,Henry Lever,model_3,75
